Date,Month,Day,DayWeek,WeekDay,Hour,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SR,TOUT,WSR,WDV
07/08/2015,8,7,vie,6,4,0.33,4,6,9.7,11,42,29,717,0,82,0,24.22,5.5,72
07/08/2015,8,7,vie,6,5,0.45,5.9,9.2,15,4,34,20,717.2,0,83,0,23.96,4.4,75
07/08/2015,8,7,vie,6,6,0.49,6.2,7.5,13.5,7,79,27,717.3,0,84,0.022,23.92,5.5,105
07/08/2015,8,7,vie,6,7,0.51,6.6,7.6,14,9,45,8,717.5,0,82,0.127,25.31,3.6,59
07/08/2015,8,7,vie,6,8,0.51,5.5,7.4,12.8,15,60,8,717.7,0,79,0.296,26.48,4.6,31
07/08/2015,8,7,vie,6,9,0.54,6.2,8.6,14.6,20,71,6,717.6,0,75,0.553,28.02,4.5,17
07/08/2015,8,7,vie,6,10,0.47,4.9,8.4,13.1,32,52,22,717.5,0,70,0.719,29.11,5,43
07/08/2015,8,7,vie,6,11,0.5,4.3,9.2,13.3,45,96,48,717.2,0,64,0.825,30.49,6,78
07/08/2015,8,7,vie,6,12,0.49,4.5,10,14.3,51,104,43,716.8,0,57,0.876,31.94,7.2,67
07/08/2015,8,7,vie,6,13,0.54,4.4,7.9,12.1,61,90,42,716.2,0,51,0.87,33.76,9.9,77
07/08/2015,8,7,vie,6,14,0.42,3.7,6.4,9.9,60,93,45,715.6,0,45,0.806,34.75,11.8,69
07/08/2015,8,7,vie,6,15,0.42,4.3,5.5,9.6,44,89,28,714.9,0,42,0.69,35.86,12.8,77
07/08/2015,8,7,vie,6,16,0.39,3.9,5.2,8.9,38,97,19,714.3,0,40,0.512,36.48,13.7,89
07/08/2015,8,7,vie,6,17,0.43,5,6.6,11.3,36,75,21,714,0,37,0.308,36.68,14.8,81
07/08/2015,8,7,vie,6,18,0.47,4.6,7.8,12.2,30,91,26,714.1,0,35,0.119,36.37,14,91
07/08/2015,8,7,vie,6,19,0.61,5.7,11.1,16.7,23,68,26,714.3,0,39,0.005,35.15,10.5,96
07/08/2015,8,7,vie,6,20,0.49,4,8.4,12.2,18,76,29,714.8,0,51,0,33.1,15.6,78
07/08/2015,8,7,vie,6,21,0.4,4.1,5.5,9.4,14,194,32,715.8,0,63,0.001,30.46,16.3,80
07/08/2015,8,7,vie,6,22,0.4,4,5.4,9.2,13,99,22,716.3,0,66,0.002,29.37,15.1,80
07/08/2015,8,7,vie,6,23,0.42,3.7,5.9,9.4,12,99,23,716.5,0,70,0.001,28.29,11.2,67
08/08/2015,8,8,sáb,7,0,0.38,3.3,6.6,9.7,11,88,19,716.4,0,74,0.001,27.46,9.6,84
08/08/2015,8,8,sáb,7,1,0.38,2.8,6.2,8.8,11,99,33,716.4,0,77,0,26.49,7,72
08/08/2015,8,8,sáb,7,3,0.34,2.9,4.9,7.5,12,114,23,716.4,0,83,0.006,25.54,5.8,62
08/08/2015,8,8,sáb,7,4,0.36,3.5,5.5,8.7,11,93,54,716.5,0,84,0.004,25.28,5.7,50
08/08/2015,8,8,sáb,7,5,0.39,3.2,6.3,9.3,10,52,45,717,0,86,0.005,25.02,5.6,47
08/08/2015,8,8,sáb,7,6,0.43,3.5,6.8,10.1,9,79,29,717.5,0,86,0.023,24.88,5.4,47
08/08/2015,8,8,sáb,7,7,0.49,4.2,7,11,10,33,17,717.7,0,85,0.071,25.29,4.6,57
08/08/2015,8,8,sáb,7,8,0.49,5.7,7.3,12.8,13,51,12,717.8,0,82,0.182,26.23,4.7,64
08/08/2015,8,8,sáb,7,9,0.6,5.3,7.6,12.7,23,64,5,717.7,0,74,0.517,28.8,4,51
08/08/2015,8,8,sáb,7,10,0.6,4.4,7.8,12,38,98,27,717.7,0,69,0.691,29.51,7.1,66
08/08/2015,8,8,sáb,7,11,0.47,5.9,9,14.7,33,108,41,717.6,0,63,0.809,30.6,8.5,86
08/08/2015,8,8,sáb,7,12,0.45,4.1,6.3,10.1,43,80,24,717.2,0,58,0.86,31.97,9.6,71
08/08/2015,8,8,sáb,7,13,0.48,3.9,6.1,9.9,50,81,26,716.6,0,52,0.863,33.33,10,65
08/08/2015,8,8,sáb,7,14,0.51,4.2,7.3,11.3,61,84,22,716,0,47,0.799,34.56,10.3,66
08/08/2015,8,8,sáb,7,15,0.56,4.6,7.4,11.8,60,86,37,715.3,0,40,0.676,36.23,9.5,69
08/08/2015,8,8,sáb,7,16,0.51,4,6.9,10.8,51,80,48,714.9,0,38,0.5,36.75,10.9,110
08/08/2015,8,8,sáb,7,17,0.46,5.1,6.4,11.2,38,75,36,714.6,0,37,0.305,36.6,12.5,87
08/08/2015,8,8,sáb,7,18,0.46,4.7,7.2,11.8,33,61,30,714.7,0,37,0.111,36.34,11.9,94
08/08/2015,8,8,sáb,7,19,0.55,4.2,10,14,27,63,32,715,0,38,0.004,35.41,12.4,93
08/08/2015,8,8,sáb,7,21,0.51,3.9,5.7,9.5,16,99,57,716.2,0,64,0,30.85,16.4,82
08/08/2015,8,8,sáb,7,22,0.57,3.8,6,9.6,14,109,18,716.9,0,68,0,29.59,13.8,82
08/08/2015,8,8,sáb,7,23,0.51,3.9,6.3,10,13,77,34,717.3,0,71,0,28.53,10.8,72
09/08/2015,8,9,dom,1,0,0.46,3.4,5.4,8.5,13,76,23,717.4,0,75,0,27.29,9.3,56
09/08/2015,8,9,dom,1,1,0.34,3,5.1,7.9,12,55,17,717.4,0,79,0,26.14,8.2,52
09/08/2015,8,9,dom,1,2,0.35,3,6.1,8.9,11,65,15,717.6,0,81,0,25.48,5.6,66
09/08/2015,8,9,dom,1,3,0.35,3.1,5.5,8.4,12,34,10,717.4,0,81,0,25.12,7.1,80
09/08/2015,8,9,dom,1,4,0.35,3.9,6.5,10.2,10,22,9,717.4,0,82,0,24.71,5.7,75
09/08/2015,8,9,dom,1,5,0.34,3,5.8,8.6,11,29,18,717.6,0,82,0,24.39,6,82
09/08/2015,8,9,dom,1,6,0.38,3.7,6.5,10,10,65,16,717.8,0,82,0.009,24.17,5.7,91
09/08/2015,8,9,dom,1,7,0.45,6.1,5.7,11.6,12,69,24,717.9,0,81,0.093,24.6,4.7,62
09/08/2015,8,9,dom,1,8,0.39,4.1,3.6,7.5,18,54,8,718.1,0,78,0.31,26.18,4.5,27
09/08/2015,8,9,dom,1,9,0.46,4.3,5.4,9.5,23,19,14,718.2,0,73,0.562,28.22,3.5,359
09/08/2015,8,9,dom,1,10,0.47,3.9,6.2,9.9,34,36,22,718.3,0,68,0.721,29.49,4,359
09/08/2015,8,9,dom,1,11,0.47,3.9,6.8,10.5,48,50,25,718.1,0,61,0.831,30.77,5.8,82
09/08/2015,8,9,dom,1,12,0.52,4.6,7.9,12.3,48,55,28,717.9,0,57,0.873,32.03,8.2,93
09/08/2015,8,9,dom,1,13,0.54,3.6,5.8,9.2,51,72,33,717.2,0,53,0.864,33.35,9.7,91
09/08/2015,8,9,dom,1,14,0.45,3.5,4.8,8.1,45,80,39,716.5,0,44,0.804,34.73,12.6,94
09/08/2015,8,9,dom,1,15,0.52,4.2,4.8,8.8,40,59,21,715.9,0,39,0.68,35.88,13.5,116
09/08/2015,8,9,dom,1,16,0.55,4.6,6.1,10.5,39,55,21,715.4,0,39,0.496,36.29,12.4,82
09/08/2015,8,9,dom,1,17,0.43,4.1,5.8,9.6,36,66,34,715.4,0,39,0.291,36.16,14.1,74
09/08/2015,8,9,dom,1,18,0.44,4.2,5.9,9.9,32,64,27,715.8,0,36,0.097,35.79,11.5,68
09/08/2015,8,9,dom,1,20,0.52,4.3,8.9,13,18,134,13,716.8,0,49,0,32.88,13.6,83
09/08/2015,8,9,dom,1,21,0.46,3.3,5,8.1,20,109,46,717.5,0,65,0,30.48,18.6,79
09/08/2015,8,9,dom,1,22,0.44,3.5,5.1,8.3,16,82,57,717.7,0,73,0,29.04,15.8,101
09/08/2015,8,9,dom,1,23,0.38,3,4.9,7.7,14,68,41,717.7,0,78,0,27.8,14.1,78
10/08/2015,8,10,lun,2,0,0.38,2.9,5.8,8.5,11,55,36,717.8,0,82,0.001,26.81,11.7,72
10/08/2015,8,10,lun,2,1,0.34,2.7,4,6.4,14,48,30,717.7,0,84,0.001,26.29,10.5,76
10/08/2015,8,10,lun,2,2,0.35,2.5,4.4,6.6,12,80,24,717.6,0,85,0.002,25.8,6.8,51
10/08/2015,8,10,lun,2,3,0.38,2.8,4.5,7.1,12,91,24,717.7,0,86,0.004,25.67,4.7,55
10/08/2015,8,10,lun,2,4,0.4,3.2,5.6,8.7,10,69,22,717.8,0,86,0.004,25.59,5.1,56
10/08/2015,8,10,lun,2,5,0.47,4.3,7.6,11.7,8,89,31,717.9,0,86,0.003,25.43,4.4,80
10/08/2015,8,10,lun,2,6,0.56,5.4,8.8,14.1,6,55,17,718.2,0,86,0.018,25.38,4.2,84
10/08/2015,8,10,lun,2,7,0.65,8.5,9.2,17.5,8,57,13,718.3,0,84,0.096,26.18,4.5,90
10/08/2015,8,10,lun,2,9,0.64,6,10.1,15.9,22,80,16,718.3,0,74,0.506,30.18,3.4,307
10/08/2015,8,10,lun,2,10,0.68,4.1,10,13.9,41,63,12,718.3,0,67,0.69,31.46,4.7,348
10/08/2015,8,10,lun,2,11,0.59,3.8,9.4,13,56,78,30,718.2,0,62,0.805,32.14,8,76
10/08/2015,8,10,lun,2,12,0.48,4.3,7.3,11.4,47,105,27,717.9,0,56,0.872,33.18,10.3,77
10/08/2015,8,10,lun,2,13,0.45,3.5,4.4,7.7,43,77,24,717.4,0,51,0.855,34.46,11.9,97
10/08/2015,8,10,lun,2,14,0.42,3.8,4.9,8.5,47,65,11,716.7,0,43,0.791,35.38,13.2,97
10/08/2015,8,10,lun,2,15,0.42,3.9,5.3,9,44,75,19,716.2,0,40,0.689,35.92,12.7,102
10/08/2015,8,10,lun,2,16,0.43,4.9,6.7,11.4,39,68,18,716,0,37,0.489,36.25,12.4,108
10/08/2015,8,10,lun,2,17,0.44,5.2,7.2,12.3,33,60,33,715.8,0,38,0.272,35.67,12.7,87
10/08/2015,8,10,lun,2,18,0.42,4.2,7,11,27,72,32,715.7,0,37,0.111,35.17,13.8,68
10/08/2015,8,10,lun,2,19,0.51,5.9,11.2,16.9,23,88,24,716.1,0,34,0.003,34.5,12.3,81
10/08/2015,8,10,lun,2,20,0.46,4.9,11.9,16.7,19,67,26,716.7,0,44,0,32.98,15.4,77
10/08/2015,8,10,lun,2,21,0.43,5.4,8.4,13.6,20,115,21,717.6,0,56,0,31,17.1,84
10/08/2015,8,10,lun,2,22,0.43,3.3,6.3,9.4,21,84,7,718,0,60,0,29.62,16.9,82
10/08/2015,8,10,lun,2,23,0.4,3.3,7.8,10.9,16,63,7,718.2,0,64,0,28.41,13.3,82
11/08/2015,8,11,mar,3,0,0.39,3,7,9.8,15,57,11,718.3,0,69,0,27.2,12.3,76
11/08/2015,8,11,mar,3,1,0.39,2.9,8.8,11.4,11,47,23,718.2,0,75,0,26.18,8,66
11/08/2015,8,11,mar,3,2,0.39,2.8,10.6,13.1,8,53,40,718.1,0,80,0,25.39,6.6,60
11/08/2015,8,11,mar,3,4,0.39,3.5,8.8,12.1,10,53,18,718.7,0,83,0,24.71,3.6,44
11/08/2015,8,11,mar,3,5,0.48,5.4,12.4,17.6,5,57,24,719.1,0,84,0,24.53,4.3,52
11/08/2015,8,11,mar,3,6,0.63,11.3,14.4,25.5,3,45,14,719.5,0,86,0.011,24.2,3.5,18
11/08/2015,8,11,mar,3,7,0.66,12.3,14,26.1,5,49,11,720.1,0,85,0.085,24.79,5.9,37
13/08/2015,8,13,jue,5,22,0.62,3.1,10.3,13.3,21,55,7,719.6,0,46,0,31.19,12,97
13/08/2015,8,13,jue,5,23,0.52,3.3,7.2,10.4,18,66,11,719.4,0,56,0,29.5,11.4,85
14/08/2015,8,14,vie,6,0,0.53,2.9,8.6,11.3,12,49,19,719.3,0,62,0,27.98,7.4,56
14/08/2015,8,14,vie,6,1,0.51,2.6,8.5,11,11,58,25,719.2,0,66,0,26.83,4.3,42
14/08/2015,8,14,vie,6,4,0.54,3.2,9,12,10,37,16,719.2,0,71,0,25.44,3,2
14/08/2015,8,14,vie,6,5,0.63,4.4,11.1,15.3,6,53,6,719.4,0,72,0,25.22,1.6,348
14/08/2015,8,14,vie,6,7,0.92,15.9,14.7,30.4,6,51,5,720.2,0,67,0.146,27.81,4.1,302
14/08/2015,8,14,vie,6,8,0.75,10.7,15.2,25.8,12,80,9,720.5,0,62,0.367,29.73,4.2,293
14/08/2015,8,14,vie,6,9,0.73,8.7,15.3,23.8,21,91,12,720.4,0,54,0.554,32.62,3.5,317
14/08/2015,8,14,vie,6,10,0.68,6.2,13.6,19.6,33,75,12,720.3,0,46,0.702,33.49,5.2,42
14/08/2015,8,14,vie,6,11,0.59,3.8,7.7,11.3,48,73,13,720,0,34,0.826,34.89,5.9,70
14/08/2015,8,14,vie,6,12,0.55,3.4,6.1,9.3,54,63,13,719.5,0,33,0.629,35.22,7,65
14/08/2015,8,14,vie,6,13,0.55,3.3,5.4,8.4,56,55,12,719.1,0,34,0.588,35.56,7.8,74
14/08/2015,8,14,vie,6,14,0.6,4.2,6.2,10.2,51,50,10,718.6,0,34,0.78,36.15,10.1,83
14/08/2015,8,14,vie,6,15,0.57,4.6,6.7,11.1,49,50,5,718.1,0,33,0.437,36.31,10.5,68
14/08/2015,8,14,vie,6,16,0.63,4.5,7.2,11.5,45,60,6,717.9,0,32,0.403,36.21,11.1,76
14/08/2015,8,14,vie,6,17,0.62,5.2,7.8,12.8,42,43,33,717.6,0,32,0.214,35.87,10.8,77
14/08/2015,8,14,vie,6,18,0.63,4,7.9,11.6,41,68,29,717.5,0,32,0.09,35.45,11.5,74
14/08/2015,8,14,vie,6,21,0.63,3.6,7,10.5,24,83,30,719.5,0,50,0,31.12,17.7,90
14/08/2015,8,14,vie,6,22,0.63,4,6.4,10.2,20,120,23,719.5,0,56,0,29.72,13.4,118
14/08/2015,8,14,vie,6,23,0.59,3.2,5.8,8.9,19,42,7,719.6,0,60,0,28.59,12.8,90
15/08/2015,8,15,sáb,7,0,0.55,2.9,5.5,8.3,17,46,16,719.4,0,63,0,27.67,11.9,78
15/08/2015,8,15,sáb,7,1,0.53,3.1,5.8,8.7,14,44,19,719.4,0,68,0,26.52,6.7,54
15/08/2015,8,15,sáb,7,2,0.53,2.7,5.7,8.2,13,60,22,719.2,0,74,0,25.65,4.1,56
15/08/2015,8,15,sáb,7,3,0.55,2.5,5.9,8.2,12,44,25,718.9,0,76,0,25.35,5.2,29
15/08/2015,8,15,sáb,7,4,0.53,3.3,5.6,8.7,13,68,45,719,0,82,0,24.85,4.7,91
15/08/2015,8,15,sáb,7,5,0.63,4,6.7,10.5,10,72,18,719.1,0,81,0,24.72,3.8,94
15/08/2015,8,15,sáb,7,6,0.67,4.9,9.5,14.2,8,32,31,719.7,0,82,0.013,24.81,3.9,69
15/08/2015,8,15,sáb,7,7,0.78,7.9,11.6,19.4,10,102,20,720.1,0,81,0.142,25.79,6,104
15/08/2015,8,15,sáb,7,8,0.78,8.4,14.2,22.4,17,138,15,720.3,0,78,0.355,27.73,3.9,61
15/08/2015,8,15,sáb,7,10,0.79,4.4,11.5,15.7,48,78,22,720.3,0,59,0.702,31.42,4.9,21
15/08/2015,8,15,sáb,7,11,0.65,3.6,7.1,10.5,61,90,23,720.1,0,45,0.814,32.93,5.8,42
15/08/2015,8,15,sáb,7,12,0.6,3.7,6.6,10.1,60,57,12,719.6,0,36,0.82,34.25,7.1,65
15/08/2015,8,15,sáb,7,13,0.67,3.8,5.1,8.6,55,49,20,719.2,0,35,0.583,34.52,7.9,98
15/08/2015,8,15,sáb,7,14,0.68,3.4,4.2,7.4,53,47,12,718.6,0,34,0.606,35.36,7.3,44
15/08/2015,8,15,sáb,7,15,0.64,3.4,4.2,7.5,50,47,18,717.8,0,34,0.56,35.17,9.9,79
15/08/2015,8,15,sáb,7,16,0.68,4.4,6,10.3,46,50,21,717.4,0,33,0.216,35,9.5,96
15/08/2015,8,15,sáb,7,18,0.7,3.7,5.4,8.9,42,45,25,717.3,0,38,0.027,33.52,11.6,61
15/08/2015,8,15,sáb,7,19,0.64,2.8,4.7,7.4,37,105,26,717.9,0,47,0.002,31.19,7.2,31
15/08/2015,8,15,sáb,7,20,0.93,5,12.7,17.5,21,52,17,718.4,0,51,0.001,30.49,6.2,136
15/08/2015,8,15,sáb,7,21,0.76,4.5,7.7,12,22,72,65,719.6,0.02,65,0.001,27.87,13.4,81
15/08/2015,8,15,sáb,7,22,0.88,5.9,6.6,12.3,18,77,24,719.9,0,73,0,26.41,10.1,103
15/08/2015,8,15,sáb,7,23,0.67,4.5,4.8,9.1,15,53,18,719.6,0,73,0,26.33,9.6,123
16/08/2015,8,16,dom,1,0,0.64,3.5,4.4,7.7,14,61,19,719.2,0,77,0,25.63,6.5,65
16/08/2015,8,16,dom,1,1,0.66,2.8,6.5,9,10,76,8,719.1,0,82,0,24.35,5.5,25
16/08/2015,8,16,dom,1,2,0.66,2.5,6,8.4,13,45,11,719.1,0,84,0,23.61,4.2,340
16/08/2015,8,16,dom,1,3,0.64,2.4,5.2,7.4,15,27,16,719.1,0,84,0,23.46,2.8,353
16/08/2015,8,16,dom,1,4,0.62,2.9,7.8,10.4,10,35,12,719,0,84,0,23.58,4.9,292
16/08/2015,8,16,dom,1,5,0.64,2.8,7.7,10.3,9,25,22,719,0,85,0,23.32,4.2,293
16/08/2015,8,16,dom,1,7,0.69,4.8,7.4,12,9,43,8,719.4,0,84,0.073,24.32,4.2,280
16/08/2015,8,16,dom,1,8,0.68,4.5,6,10.3,15,13,5,719.5,0,78,0.369,26.94,4.2,302
16/08/2015,8,16,dom,1,11,0.61,2.9,3.4,6,46,40,9,719.1,0,53,0.831,31.77,5.8,36
16/08/2015,8,16,dom,1,12,0.69,2.9,3.2,5.8,51,22,8,718.6,0,40,0.89,33.42,6.3,324
16/08/2015,8,16,dom,1,13,0.62,3,3.3,6.1,53,21,14,717.9,0,37,0.882,34.68,6.2,23
16/08/2015,8,16,dom,1,14,0.63,3.2,3.7,6.8,54,45,14,717.3,0,35,0.775,35.25,7.5,28
16/08/2015,8,16,dom,1,15,0.67,3.2,3.9,7,52,35,30,716.8,0,38,0.477,34.5,8.6,50
16/08/2015,8,16,dom,1,16,0.69,3.6,4.1,7.5,49,54,22,716.4,0,37,0.269,34.5,9,60
16/08/2015,8,16,dom,1,17,0.65,3.9,4.2,7.9,42,30,25,716.5,0,38,0.255,34.13,11.9,54
16/08/2015,8,16,dom,1,18,0.63,3.1,3.9,6.6,40,51,24,716.6,0,42,0.105,33.06,12.5,72
16/08/2015,8,16,dom,1,19,0.66,3.3,5.9,9,39,47,14,717,0,40,0.003,32.02,11.5,61
16/08/2015,8,16,dom,1,20,0.77,3.7,7.8,11.4,35,58,13,717.5,0,39,0,31.56,9.9,76
16/08/2015,8,16,dom,1,21,0.82,3.8,9.2,12.8,20,52,15,717.8,0,56,0,29.04,6.7,61
16/08/2015,8,16,dom,1,22,0.63,3.1,6,8.9,16,55,25,718.5,0,70,0,26.5,9.9,67
16/08/2015,8,16,dom,1,23,0.61,2.8,6.4,9,23,30,8,719,0,70,0,25.64,8.1,72
17/08/2015,8,17,lun,2,1,0.59,2.4,5.9,8.2,22,43,10,718.7,0,75,0,24.11,4.7,43
17/08/2015,8,17,lun,2,2,0.57,2.3,6.1,8.3,19,35,9,718.5,0,80,0,23.26,4.6,16
17/08/2015,8,17,lun,2,3,0.61,2.3,5.8,8,19,30,10,718.2,0,81,0,22.99,3.7,341
17/08/2015,8,17,lun,2,4,0.6,2.5,6.6,8.9,17,36,27,718.2,0,81,0,23.22,4.5,317
17/08/2015,8,17,lun,2,5,0.74,4.6,10.5,14.9,10,40,37,718.2,0,82,0,23.02,5,274
17/08/2015,8,17,lun,2,6,0.9,7.5,13.8,21.1,5,39,13,718.5,0,81,0.012,23.36,3,304
17/08/2015,8,17,lun,2,9,0.78,4.8,10.5,15,31,43,13,719,0,60,0.545,30.17,3.6,314
17/08/2015,8,17,lun,2,10,0.72,4,8.2,12,44,75,21,719,0,52,0.708,31.81,4.6,37
17/08/2015,8,17,lun,2,11,0.65,3.7,5.7,9.1,47,61,21,718.7,0,46,0.83,32.11,8.5,65
17/08/2015,8,17,lun,2,12,0.62,3.2,4.1,7.1,53,61,20,718.2,0,41,0.934,33.27,10.6,69
17/08/2015,8,17,lun,2,13,0.67,3,5,7.8,63,47,28,717.5,0,39,0.811,33.88,9.8,58
17/08/2015,8,17,lun,2,14,0.64,3.2,4.5,7.5,57,61,21,716.7,0,37,0.678,34.21,9.7,73
17/08/2015,8,17,lun,2,15,0.62,3.4,4.8,8,57,41,16,716.1,0,35,0.674,34.99,9.2,94
17/08/2015,8,17,lun,2,16,0.66,3.7,5.2,8.7,52,52,27,715.7,0,36,0.347,34.52,10.4,80
17/08/2015,8,17,lun,2,17,0.66,3.8,5.3,8.8,48,67,16,715.4,0,36,0.226,34.41,10.4,84
17/08/2015,8,17,lun,2,18,0.77,4.1,8.2,12.1,38,54,24,715.5,0,39,0.071,33.52,10.8,85
17/08/2015,8,17,lun,2,19,0.76,4.4,12.1,16.3,27,59,42,715.8,0,43,0.002,32.46,9,112
17/08/2015,8,17,lun,2,20,0.92,4.4,12.5,16.6,25,75,39,716.3,0,45,0,32.01,7.3,97
17/08/2015,8,17,lun,2,21,0.95,3.8,10.9,14.5,25,71,18,716.7,0,48,0,30.91,10.8,102
17/08/2015,8,17,lun,2,22,0.71,4.4,9.4,13.6,28,86,20,717.3,0,54,0,28.9,11,95
17/08/2015,8,17,lun,2,23,0.58,2.7,6.2,8.8,34,65,19,717.9,0,61,0.001,26.7,13.5,96
18/08/2015,8,18,mar,3,0,0.57,2.4,4.2,6.4,31,53,22,717.9,0,70,0.001,25.48,12.9,85
18/08/2015,8,18,mar,3,1,0.58,2.4,4.3,6.5,21,42,29,717.7,0,78,0,24.71,9.4,90
18/08/2015,8,18,mar,3,2,0.57,2.3,3.5,5.7,19,54,26,717.4,0,82,0.004,24.23,6.4,98
18/08/2015,8,18,mar,3,3,0.58,2.7,3,5.6,19,66,13,717.4,0,83,0.001,23.92,7,83
18/08/2015,8,18,mar,3,4,0.6,3,4.5,7.2,16,36,20,717.1,0,84,0.001,23.65,4,54
18/08/2015,8,18,mar,3,5,0.72,4.3,8.1,12.2,9,47,24,717.1,0,85,0.002,23.24,4.9,54
18/08/2015,8,18,mar,3,6,0.76,4.5,9.9,14.2,7,30,26,717.2,0,85,0.012,23.06,4.4,74
18/08/2015,8,18,mar,3,7,0.84,6.4,10.3,16.5,8,55,7,717.2,0,83,0.099,23.89,3.7,14
18/08/2015,8,18,mar,3,9,0.81,6.1,8.9,14.8,21,46,9,717.2,0,73,0.537,27.7,4.3,352
18/08/2015,8,18,mar,3,10,0.79,5.1,9.1,14,31,44,20,716.9,0,66,0.706,29.46,4.1,32
18/08/2015,8,18,mar,3,11,0.75,3.9,7.4,11.2,50,56,27,716.5,0,59,0.817,30.75,5.4,13
18/08/2015,8,18,mar,3,12,0.8,3.5,7.7,11,63,88,29,715.9,0,50,0.861,32.23,7.4,108
18/08/2015,8,18,mar,3,13,0.7,4.4,7,11.2,53,70,16,715.2,0,43,0.858,33.81,8.2,106
18/08/2015,8,18,mar,3,14,0.72,3.7,6.1,9.6,69,64,8,714.4,0,38,0.765,35.3,9.2,93
18/08/2015,8,18,mar,3,15,0.75,3.7,9.5,13,62,62,42,713.8,0,39,0.3,34.57,11.3,128
18/08/2015,8,18,mar,3,16,0.8,3.5,7.7,11.1,58,91,32,713,0,39,0.295,34.43,11.5,101
18/08/2015,8,18,mar,3,17,0.8,4.1,9.1,13,51,66,25,712.8,0,37,0.276,34.87,11,123
18/08/2015,8,18,mar,3,18,0.76,4.2,12,16.1,42,57,36,712.8,0,38,0.113,34.15,12.4,106
18/08/2015,8,18,mar,3,19,0.82,4.2,14.1,18.2,34,78,39,712.9,0,40,0.004,32.97,7.9,114
18/08/2015,8,18,mar,3,20,0.93,4,13.2,17,32,72,26,713.2,0,43,0,32.13,8.9,113
18/08/2015,8,18,mar,3,23,0.73,3,11,13.8,24,63,25,714.5,0,58,0,28.08,7.1,77
19/08/2015,8,19,mié,4,0,0.67,2.9,8.4,11,25,72,25,714.6,0,64,0.002,26.45,8,77
19/08/2015,8,19,mié,4,2,0.66,2.4,5.7,7.8,20,49,31,714.2,0,73,0.008,25.02,6.2,72
19/08/2015,8,19,mié,4,3,0.64,2.5,3.9,6.2,15,32,32,714.1,0,79,0.021,24.35,6.3,74
19/08/2015,8,19,mié,4,4,0.68,3.1,8.1,11,7,72,33,714.2,0,82,0.043,23.58,5.5,60
19/08/2015,8,19,mié,4,5,0.71,6.5,11.2,17.4,3,73,33,714.3,0,85,0.052,23.02,3.4,63
19/08/2015,8,19,mié,4,6,0.92,11.6,11.7,23.1,3,68,18,714.5,0,85,0.052,23.18,3.6,41
19/08/2015,8,19,mié,4,7,0.92,7.2,10.5,17.6,6,69,27,715.1,0,83,0.094,24.66,3.1,326
19/08/2015,8,19,mié,4,8,1.01,9.4,11.9,21,11,73,7,715.3,0,77,0.335,26.32,5.1,291
19/08/2015,8,19,mié,4,9,0.93,8.5,12.9,21.3,18,81,19,715.2,0,69,0.545,28.93,4.6,349
19/08/2015,8,19,mié,4,10,0.83,4,9,12.8,45,103,27,715.1,0,57,0.616,31.26,3.8,62
19/08/2015,8,19,mié,4,11,0.9,3.7,10.2,13.7,62,81,27,714.7,0,50,0.777,33.19,5.3,66
19/08/2015,8,19,mié,4,12,1.01,3.2,9.8,12.8,85,111,39,714.1,0,46,0.619,33.88,7.5,120
19/08/2015,8,19,mié,4,13,0.84,3.4,8,11.2,86,123,18,713.3,0,40,0.757,35.71,9.2,63
19/08/2015,8,19,mié,4,14,0.78,3.4,7.3,10.6,82,95,10,712.7,0,35,0.793,37.57,10.7,65
19/08/2015,8,19,mié,4,15,0.87,2.9,7.8,10.5,88,94,26,712.1,0,34,0.388,37.53,12.2,77
19/08/2015,8,19,mié,4,16,0.91,2.8,9.7,12.2,60,88,63,712.7,0.1,58,0.019,30.7,11.3,6
19/08/2015,8,19,mié,4,17,1.09,3.4,16.1,19.3,42,98,55,713.7,0.24,77,0.012,25.34,7,170
19/08/2015,8,19,mié,4,18,1.15,4,16.8,20.6,35,114,17,715,0.06,74,0.001,25.64,15,239
19/08/2015,8,19,mié,4,20,0.91,3,14.1,16.9,33,54,21,715.3,0,66,0,25.88,8.7,273
21/08/2015,8,21,vie,6,13,0.78,3.2,6,8.9,65,61,10,717.7,0,57,0.852,30.59,7.4,41
21/08/2015,8,21,vie,6,14,0.84,6.9,8.7,15.4,60,59,6,717.1,0,53,0.787,31.41,8.4,96
21/08/2015,8,21,vie,6,15,0.83,4.7,7.4,11.9,73,55,27,716.5,0,52,0.655,32.19,10.6,63
21/08/2015,8,21,vie,6,16,0.91,3.4,7.8,11,92,150,49,716.2,0,54,0.453,32.22,10.6,50
21/08/2015,8,21,vie,6,17,1,3.6,10.9,14.3,85,102,79,716.2,0,58,0.244,31.52,10.5,76
21/08/2015,8,21,vie,6,18,1.05,3.5,11.9,15.2,72,112,64,716.1,0,57,0.078,31.22,8.3,133
21/08/2015,8,21,vie,6,19,1.05,3.2,13.5,16.5,62,104,50,716.4,0,58,0.002,30.41,8.3,110
21/08/2015,8,21,vie,6,20,1.2,4.8,17.1,21.7,34,83,36,716.8,0,60,0,29.89,8.7,73
21/08/2015,8,21,vie,6,21,0.97,3.4,10.4,13.6,35,76,42,717.3,0,65,0,28.61,12.2,80
22/08/2015,8,22,sáb,7,0,0.75,2.8,5.4,8,28,54,19,717.8,0,76,0,25.39,12.2,92
